116.413477,39.913084|116.415517,39.915124
116.415517,39.914104|116.416537,39.915124
116.416537,39.914104|116.417557,39.915124
116.415517,39.913084|116.416537,39.914104
116.416537,39.913084|116.417557,39.914104
116.417557,39.913084|116.421636,39.917164
116.413477,39.909005|116.417557,39.913084
116.417557,39.909005|116.421636,39.913084
116.405319,39.900846|116.413477,39.909005
116.413477,39.904925|116.417557,39.909005
116.417557,39.904925|116.421636,39.909005
116.413477,39.900846|116.417557,39.904925
116.417557,39.900846|116.421636,39.904925
116.421636,39.909005|116.429795,39.917164
116.429795,39.909005|116.437954,39.917164
116.421636,39.900846|116.429795,39.909005
116.429795,39.900846|116.437954,39.909005
116.405319,39.892687|116.413477,39.900846
116.413477,39.892687|116.421636,39.900846
116.405319,39.884528|116.413477,39.892687
116.413477,39.884528|116.421636,39.892687
116.421636,39.892687|116.429795,39.900846
116.429795,39.892687|116.437954,39.900846
116.421636,39.884528|116.429795,39.892687
116.429795,39.884528|116.437954,39.892687
116.437954,39.909005|116.446113,39.917164
116.446113,39.913084|116.450192,39.917164
116.450192,39.913084|116.454271,39.917164
116.446113,39.909005|116.450192,39.913084
116.450192,39.909005|116.454271,39.913084
116.437954,39.900846|116.446113,39.909005
116.446113,39.900846|116.454271,39.909005
116.454271,39.909005|116.462430,39.917164
116.462430,39.909005|116.470589,39.917164
116.454271,39.900846|116.462430,39.909005
116.462430,39.900846|116.470589,39.909005
116.437954,39.892687|116.446113,39.900846
116.446113,39.892687|116.454271,39.900846
116.437954,39.884528|116.446113,39.892687
116.446113,39.884528|116.454271,39.892687
116.454271,39.892687|116.462430,39.900846
116.462430,39.892687|116.470589,39.900846
116.454271,39.884528|116.462430,39.892687
116.462430,39.884528|116.470589,39.892687
116.209508,39.868211|116.225825,39.884528
116.225825,39.868211|116.242143,39.884528
116.209508,39.851893|116.225825,39.868211
116.225825,39.851893|116.242143,39.868211
116.242143,39.868211|116.258460,39.884528
116.258460,39.868211|116.274778,39.884528
116.242143,39.851893|116.258460,39.868211
116.258460,39.851893|116.274778,39.868211
116.209508,39.835576|116.225825,39.851893
116.225825,39.835576|116.242143,39.851893
116.209508,39.819258|116.225825,39.835576
116.225825,39.819258|116.242143,39.835576
116.242143,39.819258|116.274778,39.851893
116.274778,39.876370|116.282937,39.884528
116.282937,39.876370|116.291096,39.884528
116.274778,39.868211|116.282937,39.876370
116.282937,39.868211|116.291096,39.876370
116.291096,39.876370|116.299254,39.884528
116.299254,39.876370|116.307413,39.884528
116.291096,39.868211|116.299254,39.876370
116.299254,39.868211|116.307413,39.876370
116.274778,39.860052|116.282937,39.868211
116.282937,39.860052|116.291096,39.868211
116.274778,39.851893|116.282937,39.860052
116.282937,39.851893|116.291096,39.860052
116.291096,39.860052|116.299254,39.868211
116.299254,39.860052|116.307413,39.868211
116.291096,39.851893|116.299254,39.860052
116.299254,39.851893|116.307413,39.860052
116.307413,39.876370|116.315572,39.884528
116.315572,39.876370|116.323731,39.884528
116.307413,39.868211|116.315572,39.876370
116.315572,39.868211|116.323731,39.876370
116.323731,39.880449|116.327810,39.884528
116.327810,39.880449|116.331890,39.884528
116.323731,39.876370|116.327810,39.880449
116.327810,39.876370|116.331890,39.880449
116.331890,39.876370|116.340048,39.884528
116.323731,39.868211|116.331890,39.876370
116.331890,39.868211|116.340048,39.876370
116.307413,39.851893|116.323731,39.868211
116.323731,39.851893|116.340048,39.868211
116.274778,39.843734|116.282937,39.851893
116.282937,39.843734|116.291096,39.851893
116.274778,39.835576|116.282937,39.843734
116.282937,39.835576|116.291096,39.843734
116.291096,39.843734|116.299254,39.851893
116.299254,39.843734|116.307413,39.851893
116.291096,39.835576|116.299254,39.843734
116.299254,39.835576|116.307413,39.843734
116.274778,39.827417|116.282937,39.835576
116.282937,39.827417|116.291096,39.835576
116.274778,39.819258|116.282937,39.827417
116.282937,39.823337|116.287016,39.827417
116.287016,39.823337|116.291096,39.827417
116.282937,39.819258|116.287016,39.823337
116.287016,39.819258|116.291096,39.823337
116.291096,39.819258|116.307413,39.835576
116.307413,39.843734|116.315572,39.851893
116.315572,39.843734|116.323731,39.851893
116.307413,39.835576|116.315572,39.843734
116.315572,39.835576|116.323731,39.843734
116.323731,39.835576|116.340048,39.851893
116.307413,39.819258|116.323731,39.835576
116.323731,39.831496|116.327810,39.835576
116.327810,39.831496|116.331890,39.835576
116.323731,39.829457|116.325770,39.831496
116.325770,39.829457|116.327810,39.831496
116.323731,39.827417|116.325770,39.829457
116.325770,39.827417|116.327810,39.829457
116.327810,39.827417|116.331890,39.831496
116.331890,39.827417|116.340048,39.835576
116.323731,39.819258|116.331890,39.827417
116.331890,39.819258|116.340048,39.827417
116.209508,39.786623|116.242143,39.819258
116.242143,39.786623|116.274778,39.819258
116.209508,39.770305|116.225825,39.786623
116.225825,39.770305|116.242143,39.786623
116.209508,39.762147|116.217667,39.770305
116.217667,39.762147|116.225825,39.770305
116.209508,39.753988|116.217667,39.762147
116.217667,39.753988|116.225825,39.762147
116.225825,39.753988|116.242143,39.770305
116.242143,39.753988|116.274778,39.786623
116.274778,39.802940|116.291096,39.819258
116.291096,39.802940|116.307413,39.819258
116.274778,39.786623|116.291096,39.802940
116.291096,39.786623|116.307413,39.802940
116.307413,39.802940|116.323731,39.819258
116.323731,39.802940|116.340048,39.819258
116.307413,39.786623|116.323731,39.802940
116.323731,39.786623|116.340048,39.802940
116.274778,39.753988|116.307413,39.786623
116.307413,39.770305|116.323731,39.786623
116.323731,39.778464|116.331890,39.786623
116.331890,39.778464|116.340048,39.786623
116.323731,39.770305|116.331890,39.778464
116.331890,39.770305|116.340048,39.778464
116.307413,39.753988|116.323731,39.770305
116.323731,39.762147|116.331890,39.770305
116.331890,39.762147|116.340048,39.770305
116.323731,39.753988|116.331890,39.762147
116.331890,39.753988|116.340048,39.762147
116.340048,39.876370|116.348207,39.884528
116.348207,39.876370|116.356366,39.884528
116.340048,39.868211|116.348207,39.876370
116.348207,39.868211|116.356366,39.876370
116.356366,39.876370|116.364525,39.884528
116.364525,39.876370|116.372684,39.884528
116.356366,39.868211|116.364525,39.876370
116.364525,39.868211|116.372684,39.876370
116.340048,39.860052|116.348207,39.868211
116.348207,39.860052|116.356366,39.868211
116.340048,39.851893|116.348207,39.860052
116.348207,39.851893|116.356366,39.860052
116.356366,39.860052|116.364525,39.868211
116.364525,39.860052|116.372684,39.868211
116.356366,39.851893|116.364525,39.860052
116.364525,39.851893|116.372684,39.860052
116.372684,39.876370|116.380842,39.884528
116.380842,39.876370|116.389001,39.884528
116.372684,39.868211|116.380842,39.876370
116.380842,39.868211|116.389001,39.876370
116.389001,39.876370|116.397160,39.884528
116.397160,39.876370|116.405319,39.884528
116.389001,39.868211|116.397160,39.876370
116.397160,39.868211|116.405319,39.876370
116.372684,39.860052|116.380842,39.868211
116.380842,39.860052|116.389001,39.868211
116.372684,39.851893|116.380842,39.860052
116.380842,39.851893|116.389001,39.860052
116.389001,39.860052|116.397160,39.868211
116.397160,39.860052|116.405319,39.868211
116.389001,39.851893|116.397160,39.860052
116.397160,39.851893|116.405319,39.860052
116.340048,39.843734|116.348207,39.851893
116.348207,39.843734|116.356366,39.851893
116.340048,39.835576|116.348207,39.843734
116.348207,39.835576|116.356366,39.843734
116.356366,39.843734|116.364525,39.851893
116.364525,39.843734|116.372684,39.851893
116.356366,39.835576|116.364525,39.843734
116.364525,39.835576|116.372684,39.843734
116.340048,39.819258|116.356366,39.835576
116.356366,39.819258|116.372684,39.835576
116.372684,39.843734|116.380842,39.851893
116.380842,39.847814|116.384922,39.851893
116.384922,39.847814|116.389001,39.851893
116.380842,39.843734|116.384922,39.847814
116.384922,39.843734|116.389001,39.847814
116.372684,39.835576|116.380842,39.843734
116.380842,39.835576|116.389001,39.843734
116.389001,39.843734|116.397160,39.851893
116.397160,39.843734|116.405319,39.851893
116.389001,39.835576|116.397160,39.843734
116.397160,39.835576|116.405319,39.843734
116.372684,39.819258|116.389001,39.835576
116.389001,39.819258|116.405319,39.835576
116.405319,39.868211|116.421636,39.884528
116.421636,39.876370|116.429795,39.884528
116.429795,39.876370|116.437954,39.884528
116.421636,39.868211|116.429795,39.876370
116.429795,39.868211|116.437954,39.876370
116.405319,39.860052|116.413477,39.868211
116.413477,39.860052|116.421636,39.868211
116.405319,39.851893|116.413477,39.860052
116.413477,39.851893|116.421636,39.860052
116.421636,39.864131|116.425716,39.868211
116.425716,39.864131|116.429795,39.868211
116.421636,39.860052|116.425716,39.864131
116.425716,39.860052|116.429795,39.864131
116.429795,39.860052|116.437954,39.868211
116.421636,39.851893|116.429795,39.860052
116.429795,39.851893|116.437954,39.860052
116.437954,39.876370|116.446113,39.884528
116.446113,39.876370|116.454271,39.884528
116.437954,39.868211|116.446113,39.876370
116.446113,39.868211|116.454271,39.876370
116.454271,39.876370|116.462430,39.884528
116.462430,39.876370|116.470589,39.884528
116.454271,39.868211|116.462430,39.876370
116.462430,39.868211|116.470589,39.876370
116.437954,39.860052|116.446113,39.868211
116.446113,39.860052|116.454271,39.868211
116.437954,39.851893|116.446113,39.860052
116.446113,39.851893|116.454271,39.860052
116.454271,39.860052|116.462430,39.868211
116.462430,39.860052|116.470589,39.868211
116.454271,39.851893|116.462430,39.860052
116.462430,39.851893|116.470589,39.860052
116.405319,39.843734|116.413477,39.851893
116.413477,39.843734|116.421636,39.851893
116.405319,39.835576|116.413477,39.843734
116.413477,39.835576|116.421636,39.843734
116.421636,39.843734|116.429795,39.851893
116.429795,39.843734|116.437954,39.851893
116.421636,39.835576|116.429795,39.843734
116.429795,39.835576|116.437954,39.843734
116.405319,39.819258|116.421636,39.835576
116.421636,39.819258|116.437954,39.835576
116.437954,39.835576|116.454271,39.851893
116.454271,39.835576|116.470589,39.851893
116.437954,39.819258|116.454271,39.835576
116.454271,39.819258|116.470589,39.835576
116.340048,39.802940|116.356366,39.819258
116.356366,39.802940|116.372684,39.819258
116.340048,39.794782|116.348207,39.802940
116.348207,39.794782|116.356366,39.802940
116.340048,39.786623|116.348207,39.794782
116.348207,39.786623|116.356366,39.794782
116.356366,39.786623|116.372684,39.802940
116.372684,39.802940|116.389001,39.819258
116.389001,39.802940|116.405319,39.819258
116.372684,39.786623|116.389001,39.802940
116.389001,39.786623|116.405319,39.802940
116.340048,39.770305|116.356366,39.786623
116.356366,39.770305|116.372684,39.786623
116.340048,39.762147|116.348207,39.770305
116.348207,39.762147|116.356366,39.770305
116.340048,39.753988|116.348207,39.762147
116.348207,39.753988|116.356366,39.762147
116.356366,39.753988|116.372684,39.770305
116.372684,39.753988|116.405319,39.786623
116.405319,39.802940|116.421636,39.819258
116.421636,39.802940|116.437954,39.819258
116.405319,39.786623|116.421636,39.802940
116.421636,39.786623|116.437954,39.802940
116.437954,39.802940|116.454271,39.819258
116.454271,39.811099|116.462430,39.819258
116.462430,39.811099|116.470589,39.819258
116.454271,39.802940|116.462430,39.811099
116.462430,39.802940|116.470589,39.811099
116.437954,39.786623|116.454271,39.802940
116.454271,39.786623|116.470589,39.802940
116.405319,39.753988|116.437954,39.786623
116.437954,39.753988|116.470589,39.786623
115.948427,39.737670|115.964744,39.753988
115.964744,39.737670|115.981062,39.753988
115.948427,39.721353|115.964744,39.737670
115.964744,39.721353|115.981062,39.737670
115.981062,39.721353|116.013697,39.753988
115.948427,39.688717|115.981062,39.721353
115.981062,39.705035|115.997379,39.721353
115.997379,39.705035|116.013697,39.721353
115.981062,39.696876|115.989220,39.705035
115.989220,39.696876|115.997379,39.705035
115.981062,39.688717|115.989220,39.696876
115.989220,39.688717|115.997379,39.696876
115.997379,39.688717|116.013697,39.705035
116.013697,39.721353|116.046332,39.753988
116.046332,39.721353|116.078967,39.753988
116.013697,39.688717|116.046332,39.721353
116.046332,39.688717|116.078967,39.721353
115.948427,39.623447|116.013697,39.688717
116.013697,39.656082|116.046332,39.688717
116.046332,39.656082|116.078967,39.688717
116.013697,39.623447|116.046332,39.656082
116.046332,39.623447|116.078967,39.656082
116.078967,39.721353|116.111602,39.753988
116.111602,39.737670|116.127920,39.753988
116.127920,39.745829|116.136079,39.753988
116.136079,39.745829|116.144237,39.753988
116.127920,39.737670|116.136079,39.745829
116.136079,39.737670|116.144237,39.745829
116.111602,39.721353|116.127920,39.737670
116.127920,39.729511|116.136079,39.737670
116.136079,39.729511|116.144237,39.737670
116.127920,39.721353|116.136079,39.729511
116.136079,39.721353|116.144237,39.729511
116.078967,39.688717|116.111602,39.721353
116.111602,39.688717|116.144237,39.721353
116.144237,39.737670|116.160555,39.753988
116.160555,39.737670|116.176873,39.753988
116.144237,39.721353|116.160555,39.737670
116.160555,39.721353|116.176873,39.737670
116.176873,39.737670|116.193190,39.753988
116.193190,39.737670|116.209508,39.753988
116.176873,39.721353|116.193190,39.737670
116.193190,39.721353|116.209508,39.737670
116.144237,39.688717|116.176873,39.721353
116.176873,39.688717|116.209508,39.721353
116.078967,39.623447|116.144237,39.688717
116.144237,39.623447|116.209508,39.688717
115.948427,39.558177|116.013697,39.623447
116.013697,39.590812|116.046332,39.623447
116.046332,39.590812|116.078967,39.623447
116.013697,39.558177|116.046332,39.590812
116.046332,39.558177|116.078967,39.590812
116.078967,39.558177|116.144237,39.623447
116.144237,39.558177|116.209508,39.623447
116.209508,39.737670|116.225825,39.753988
116.225825,39.737670|116.242143,39.753988
116.209508,39.721353|116.225825,39.737670
116.225825,39.721353|116.242143,39.737670
116.242143,39.721353|116.274778,39.753988
116.209508,39.688717|116.242143,39.721353
116.242143,39.688717|116.274778,39.721353
116.274778,39.721353|116.307413,39.753988
116.307413,39.737670|116.323731,39.753988
116.323731,39.745829|116.331890,39.753988
116.331890,39.745829|116.340048,39.753988
116.323731,39.737670|116.331890,39.745829
116.331890,39.737670|116.340048,39.745829
116.307413,39.721353|116.323731,39.737670
116.323731,39.729511|116.331890,39.737670
116.331890,39.729511|116.340048,39.737670
116.323731,39.721353|116.331890,39.729511
116.331890,39.721353|116.340048,39.729511
116.274778,39.688717|116.307413,39.721353
116.307413,39.705035|116.323731,39.721353
116.323731,39.705035|116.340048,39.721353
116.307413,39.688717|116.323731,39.705035
116.323731,39.688717|116.340048,39.705035
116.209508,39.623447|116.274778,39.688717
116.274778,39.656082|116.307413,39.688717
116.307413,39.680559|116.315572,39.688717
116.315572,39.684638|116.319651,39.688717
116.319651,39.684638|116.323731,39.688717
116.315572,39.680559|116.319651,39.684638
116.319651,39.680559|116.323731,39.684638
116.307413,39.672400|116.315572,39.680559
116.315572,39.672400|116.323731,39.680559
116.323731,39.672400|116.340048,39.688717
116.307413,39.656082|116.323731,39.672400
116.323731,39.656082|116.340048,39.672400
116.274778,39.623447|116.307413,39.656082
116.307413,39.623447|116.340048,39.656082
116.340048,39.737670|116.356366,39.753988
116.356366,39.737670|116.372684,39.753988
116.340048,39.733591|116.344128,39.737670
116.344128,39.733591|116.348207,39.737670
116.340048,39.729511|116.344128,39.733591
116.344128,39.729511|116.348207,39.733591
116.348207,39.729511|116.356366,39.737670
116.340048,39.721353|116.348207,39.729511
116.348207,39.721353|116.356366,39.729511
116.356366,39.721353|116.372684,39.737670
116.372684,39.721353|116.405319,39.753988
116.340048,39.688717|116.372684,39.721353
116.372684,39.688717|116.405319,39.721353
116.405319,39.721353|116.437954,39.753988
116.437954,39.721353|116.470589,39.753988
116.405319,39.688717|116.437954,39.721353
116.437954,39.688717|116.470589,39.721353
116.340048,39.623447|116.405319,39.688717
116.405319,39.623447|116.470589,39.688717
116.209508,39.558177|116.274778,39.623447
116.274778,39.590812|116.307413,39.623447
116.307413,39.590812|116.340048,39.623447
116.274778,39.558177|116.307413,39.590812
116.307413,39.558177|116.340048,39.590812
116.209508,39.492906|116.274778,39.558177
116.274778,39.525542|116.307413,39.558177
116.307413,39.525542|116.340048,39.558177
116.274778,39.492906|116.307413,39.525542
116.307413,39.492906|116.340048,39.525542
116.340048,39.558177|116.405319,39.623447
116.405319,39.558177|116.470589,39.623447
116.340048,39.492906|116.405319,39.558177
116.405319,39.492906|116.470589,39.558177
116.274778,39.460271|116.307413,39.492906
116.307413,39.460271|116.340048,39.492906
116.323731,39.443954|116.340048,39.460271
116.340048,39.427636|116.405319,39.492906
116.405319,39.427636|116.470589,39.492906
116.470589,39.982434|116.503224,40.015069
116.503224,39.982434|116.535859,40.015069
116.470589,39.974275|116.478748,39.982434
116.478748,39.974275|116.486907,39.982434
116.470589,39.966116|116.478748,39.974275
116.478748,39.966116|116.486907,39.974275
116.486907,39.974275|116.495065,39.982434
116.495065,39.974275|116.503224,39.982434
116.486907,39.966116|116.495065,39.974275
116.495065,39.966116|116.503224,39.974275
116.470589,39.949799|116.486907,39.966116
116.486907,39.957957|116.495065,39.966116
116.495065,39.957957|116.503224,39.966116
116.486907,39.949799|116.495065,39.957957
116.495065,39.949799|116.503224,39.957957
116.503224,39.949799|116.535859,39.982434
116.535859,39.982434|116.568494,40.015069
116.568494,39.982434|116.601130,40.015069
116.535859,39.966116|116.552177,39.982434
116.552177,39.966116|116.568494,39.982434
116.535859,39.949799|116.552177,39.966116
116.552177,39.949799|116.568494,39.966116
116.568494,39.949799|116.601130,39.982434
116.470589,39.945719|116.474668,39.949799
116.474668,39.945719|116.478748,39.949799
116.470589,39.941640|116.474668,39.945719
116.474668,39.941640|116.478748,39.945719
116.478748,39.941640|116.486907,39.949799
116.470589,39.933481|116.478748,39.941640
116.478748,39.933481|116.486907,39.941640
116.486907,39.933481|116.503224,39.949799
116.470589,39.925322|116.478748,39.933481
116.478748,39.925322|116.486907,39.933481
116.470589,39.917164|116.478748,39.925322
116.478748,39.917164|116.486907,39.925322
116.486907,39.925322|116.495065,39.933481
116.495065,39.925322|116.503224,39.933481
116.486907,39.917164|116.495065,39.925322
116.495065,39.917164|116.503224,39.925322
116.503224,39.941640|116.511383,39.949799
116.511383,39.941640|116.519542,39.949799
116.503224,39.933481|116.511383,39.941640
116.511383,39.933481|116.519542,39.941640
116.519542,39.933481|116.535859,39.949799
116.503224,39.925322|116.511383,39.933481
116.511383,39.925322|116.519542,39.933481
116.503224,39.917164|116.511383,39.925322
116.511383,39.917164|116.519542,39.925322
116.519542,39.925322|116.527701,39.933481
116.527701,39.925322|116.535859,39.933481
116.519542,39.917164|116.527701,39.925322
116.527701,39.917164|116.535859,39.925322
116.470589,39.909005|116.478748,39.917164
116.478748,39.909005|116.486907,39.917164
116.470589,39.900846|116.478748,39.909005
116.478748,39.900846|116.486907,39.909005
116.486907,39.909005|116.495065,39.917164
116.495065,39.909005|116.503224,39.917164
116.486907,39.900846|116.495065,39.909005
116.495065,39.900846|116.503224,39.909005
116.470589,39.892687|116.478748,39.900846
116.478748,39.892687|116.486907,39.900846
116.470589,39.884528|116.478748,39.892687
116.478748,39.884528|116.486907,39.892687
116.486907,39.892687|116.495065,39.900846
116.495065,39.892687|116.503224,39.900846
116.486907,39.884528|116.495065,39.892687
116.495065,39.884528|116.503224,39.892687
116.503224,39.900846|116.519542,39.917164
116.519542,39.900846|116.535859,39.917164
116.503224,39.884528|116.519542,39.900846
116.519542,39.884528|116.535859,39.900846
116.535859,39.917164|116.568494,39.949799
116.568494,39.917164|116.601130,39.949799
116.535859,39.909005|116.544018,39.917164
116.544018,39.909005|116.552177,39.917164
116.535859,39.900846|116.544018,39.909005
116.544018,39.900846|116.552177,39.909005
116.552177,39.909005|116.560336,39.917164
116.560336,39.909005|116.568494,39.917164
116.552177,39.900846|116.560336,39.909005
116.560336,39.900846|116.568494,39.909005
116.535859,39.884528|116.552177,39.900846
116.552177,39.884528|116.568494,39.900846
116.568494,39.909005|116.576653,39.917164
116.576653,39.909005|116.584812,39.917164
116.568494,39.900846|116.576653,39.909005
116.576653,39.900846|116.584812,39.909005
116.584812,39.909005|116.592971,39.917164
116.592971,39.909005|116.601130,39.917164
116.584812,39.900846|116.592971,39.909005
116.592971,39.900846|116.601130,39.909005
116.568494,39.884528|116.584812,39.900846
116.584812,39.884528|116.601130,39.900846
116.601130,39.982434|116.633765,40.015069
116.633765,39.982434|116.666400,40.015069
116.601130,39.949799|116.633765,39.982434
116.633765,39.949799|116.666400,39.982434
116.666400,39.982434|116.699035,40.015069
116.699035,39.982434|116.731670,40.015069
116.666400,39.949799|116.699035,39.982434
116.699035,39.966116|116.715353,39.982434
116.715353,39.966116|116.731670,39.982434
116.699035,39.949799|116.715353,39.966116
116.715353,39.949799|116.731670,39.966116
116.601130,39.933481|116.617447,39.949799
116.617447,39.933481|116.633765,39.949799
116.601130,39.925322|116.609288,39.933481
116.609288,39.925322|116.617447,39.933481
116.601130,39.917164|116.609288,39.925322
116.609288,39.917164|116.617447,39.925322
116.617447,39.917164|116.633765,39.933481
116.633765,39.933481|116.650082,39.949799
116.650082,39.933481|116.666400,39.949799
116.633765,39.917164|116.650082,39.933481
116.650082,39.917164|116.666400,39.933481
116.601130,39.900846|116.617447,39.917164
116.617447,39.900846|116.633765,39.917164
116.601130,39.884528|116.617447,39.900846
116.617447,39.884528|116.633765,39.900846
116.633765,39.909005|116.641924,39.917164
116.641924,39.909005|116.650082,39.917164
116.633765,39.904925|116.637844,39.909005
116.637844,39.904925|116.641924,39.909005
116.633765,39.900846|116.637844,39.904925
116.637844,39.900846|116.641924,39.904925
116.641924,39.904925|116.646003,39.909005
116.646003,39.904925|116.650082,39.909005
116.641924,39.900846|116.646003,39.904925
116.646003,39.900846|116.650082,39.904925
116.650082,39.909005|116.658241,39.917164
116.658241,39.909005|116.666400,39.917164
116.650082,39.900846|116.658241,39.909005
116.658241,39.900846|116.666400,39.909005
116.633765,39.892687|116.641924,39.900846
116.641924,39.892687|116.650082,39.900846
116.633765,39.884528|116.641924,39.892687
116.641924,39.884528|116.650082,39.892687
116.650082,39.892687|116.658241,39.900846
116.658241,39.892687|116.666400,39.900846
116.650082,39.884528|116.658241,39.892687
116.658241,39.884528|116.666400,39.892687
116.666400,39.933481|116.682718,39.949799
116.682718,39.933481|116.699035,39.949799
116.666400,39.917164|116.682718,39.933481
116.682718,39.917164|116.699035,39.933481
116.699035,39.933481|116.715353,39.949799
116.715353,39.933481|116.731670,39.949799
116.699035,39.917164|116.715353,39.933481
116.715353,39.917164|116.731670,39.933481
116.666400,39.900846|116.682718,39.917164
116.682718,39.900846|116.699035,39.917164
116.666400,39.892687|116.674559,39.900846
116.674559,39.892687|116.682718,39.900846
116.666400,39.884528|116.674559,39.892687
116.674559,39.884528|116.682718,39.892687
116.682718,39.884528|116.699035,39.900846
116.699035,39.884528|116.731670,39.917164
116.470589,39.876370|116.478748,39.884528
116.478748,39.876370|116.486907,39.884528
116.470589,39.872290|116.474668,39.876370
116.474668,39.872290|116.478748,39.876370
116.470589,39.868211|116.474668,39.872290
116.474668,39.868211|116.478748,39.872290
116.478748,39.868211|116.486907,39.876370
116.486907,39.868211|116.503224,39.884528
116.470589,39.851893|116.486907,39.868211
116.486907,39.851893|116.503224,39.868211
116.503224,39.868211|116.519542,39.884528
116.519542,39.868211|116.535859,39.884528
116.503224,39.860052|116.511383,39.868211
116.511383,39.860052|116.519542,39.868211
116.503224,39.851893|116.511383,39.860052
116.511383,39.851893|116.519542,39.860052
116.519542,39.851893|116.535859,39.868211
116.470589,39.819258|116.503224,39.851893
116.503224,39.819258|116.535859,39.851893
116.535859,39.868211|116.552177,39.884528
116.552177,39.868211|116.568494,39.884528
116.535859,39.851893|116.552177,39.868211
116.552177,39.851893|116.568494,39.868211
116.568494,39.851893|116.601130,39.884528
116.535859,39.819258|116.568494,39.851893
116.568494,39.819258|116.601130,39.851893
116.470589,39.802940|116.486907,39.819258
116.486907,39.811099|116.495065,39.819258
116.495065,39.811099|116.503224,39.819258
116.486907,39.802940|116.495065,39.811099
116.495065,39.802940|116.503224,39.811099
116.470589,39.786623|116.486907,39.802940
116.486907,39.794782|116.495065,39.802940
116.495065,39.794782|116.503224,39.802940
116.486907,39.786623|116.495065,39.794782
116.495065,39.786623|116.503224,39.794782
116.503224,39.802940|116.519542,39.819258
116.519542,39.802940|116.535859,39.819258
116.503224,39.786623|116.519542,39.802940
116.519542,39.786623|116.535859,39.802940
116.470589,39.770305|116.486907,39.786623
116.486907,39.770305|116.503224,39.786623
116.470589,39.753988|116.486907,39.770305
116.486907,39.753988|116.503224,39.770305
116.503224,39.770305|116.519542,39.786623
116.519542,39.770305|116.535859,39.786623
116.503224,39.753988|116.519542,39.770305
116.519542,39.753988|116.535859,39.770305
116.535859,39.802940|116.552177,39.819258
116.552177,39.802940|116.568494,39.819258
116.535859,39.786623|116.552177,39.802940
116.552177,39.786623|116.568494,39.802940
116.568494,39.802940|116.584812,39.819258
116.584812,39.802940|116.601130,39.819258
116.568494,39.786623|116.584812,39.802940
116.584812,39.786623|116.601130,39.802940
116.535859,39.770305|116.552177,39.786623
116.552177,39.770305|116.568494,39.786623
116.535859,39.753988|116.552177,39.770305
116.552177,39.753988|116.568494,39.770305
116.568494,39.753988|116.601130,39.786623
116.601130,39.868211|116.617447,39.884528
116.617447,39.868211|116.633765,39.884528
116.601130,39.851893|116.617447,39.868211
116.617447,39.851893|116.633765,39.868211
116.633765,39.876370|116.641924,39.884528
116.641924,39.876370|116.650082,39.884528
116.633765,39.868211|116.641924,39.876370
116.641924,39.868211|116.650082,39.876370
116.650082,39.868211|116.666400,39.884528
116.633765,39.851893|116.650082,39.868211
116.650082,39.851893|116.666400,39.868211
116.601130,39.819258|116.633765,39.851893
116.633765,39.819258|116.666400,39.851893
116.666400,39.868211|116.682718,39.884528
116.682718,39.868211|116.699035,39.884528
116.666400,39.851893|116.682718,39.868211
116.682718,39.851893|116.699035,39.868211
116.699035,39.851893|116.731670,39.884528
116.666400,39.819258|116.699035,39.851893
116.699035,39.819258|116.731670,39.851893
116.601130,39.753988|116.666400,39.819258
116.666400,39.753988|116.731670,39.819258
116.731670,39.982434|116.764305,40.015069
116.764305,39.982434|116.796941,40.015069
116.731670,39.949799|116.764305,39.982434
116.764305,39.949799|116.780623,39.966116
116.731670,39.917164|116.764305,39.949799
116.764305,39.917164|116.796941,39.949799
116.731670,39.884528|116.764305,39.917164
116.764305,39.884528|116.796941,39.917164
116.796941,39.884528|116.829576,39.917164
116.731670,39.851893|116.764305,39.884528
116.764305,39.851893|116.796941,39.884528
116.731670,39.819258|116.764305,39.851893
116.764305,39.819258|116.796941,39.851893
116.796941,39.819258|116.862211,39.884528
116.731670,39.753988|116.796941,39.819258
116.796941,39.753988|116.862211,39.819258
116.862211,39.819258|116.927481,39.884528
116.927481,39.819258|116.992752,39.884528
116.862211,39.753988|116.927481,39.819258
116.927481,39.786623|116.960116,39.819258
116.927481,39.753988|116.960116,39.786623
116.470589,39.721353|116.503224,39.753988
116.503224,39.721353|116.535859,39.753988
116.470589,39.688717|116.503224,39.721353
116.503224,39.688717|116.535859,39.721353
116.535859,39.737670|116.552177,39.753988
116.552177,39.737670|116.568494,39.753988
116.535859,39.721353|116.552177,39.737670
116.552177,39.721353|116.568494,39.737670
116.568494,39.721353|116.601130,39.753988
116.535859,39.688717|116.568494,39.721353
116.568494,39.688717|116.601130,39.721353
116.470589,39.623447|116.535859,39.688717
116.535859,39.623447|116.601130,39.688717
116.601130,39.688717|116.666400,39.753988
116.666400,39.688717|116.731670,39.753988
116.601130,39.656082|116.633765,39.688717
116.633765,39.656082|116.666400,39.688717
116.601130,39.623447|116.633765,39.656082
116.633765,39.623447|116.666400,39.656082
116.666400,39.623447|116.731670,39.688717
116.470589,39.558177|116.535859,39.623447
116.535859,39.558177|116.601130,39.623447
116.470589,39.492906|116.535859,39.558177
116.601130,39.590812|116.633765,39.623447
116.633765,39.590812|116.666400,39.623447
116.666400,39.590812|116.699035,39.623447
116.699035,39.590812|116.731670,39.623447
116.731670,39.688717|116.796941,39.753988
116.796941,39.688717|116.862211,39.753988
